ticket_id|alarm|started_ts|ended_ts|solved_by|src_system|site_visit|priority
T_0003439|50034117|2018-01-29 08:44:13|29/01/2018 09:20:12|team90|OP1|1|3
T_0003440|50019794|2018-07-02 12:26:13|02/07/2018 13:18:00|team56|OP1|0|2
T_0003441|50005817|2018-09-09 00:33:47|09-09-2018 01.28.42|team30|OP2|0|3
T_0003442|50000473|2018-05-23 12:31:35|23-05-2018 13.03.21|team48|OP2|0|3
T_0003443|50024568|2018-02-01 06:42:36|01/02/2018 07:27:07|team68|OP1|0|2
T_0003444|50006313|2018-03-25 08:04:15|25/03/2018 08:41:17|team33|OP1|0|1
T_0003445|50026414|2018-08-08 00:24:24|08/08/2018 01:12:24|team30|OP1|0|3
T_0003446|50015885|2018-10-13 16:53:13|13/10/2018 17:37:48|team90|OP1|1|3
T_0003447|50044545|2018-11-23 03:57:33|23-11-2018 04.50.33|team33|OP2|1|3
T_0003448|50027281|2018-01-28 07:21:13|28/01/2018 08:12:39|team78|OP1|0|1
T_0003449|50024931|2018-06-03 16:29:14|03/06/2018 17:14:31|team30|OP1|0|2
T_0003450|50011507|2018-03-28 15:05:44|28/03/2018 15:58:03|team48|OP1|0|2
T_0003451|50019750|2018-08-31 22:44:01|31/08/2018 23:42:28|team28|OP1|0|2
T_0003452|50022023|2018-10-19 08:24:24|19-10-2018 09.22.31|team48|OP2|0|2
T_0003453|50004515|2018-04-18 21:45:28|18/04/2018 22:30:49|team56|OP1|0|3
T_0003454|50001573|2018-10-08 04:53:04||team33|OP2|0|2
T_0003455|50027243|2018-12-31 23:58:40|01/01/2019 00:35:11|team48|OP1|0|3
T_0003456|50017987|2018-05-29 22:29:09|29-05-2018 23.17.27|team56|OP2|0|1
T_0003457|50024857|2018-08-12 15:32:48|12-08-2018 16.07.16|team78|OP2|0|3
T_0003458|50016794|2018-01-30 07:25:06|30-01-2018 08.20.29|team68|OP2|0|3
T_0003459|50000096|2018-05-26 13:44:52||team28|OP2|0|3
T_0003460|50008621|2018-09-18 04:20:34|18/09/2018 05:07:08|team56|OP1|0|2
T_0003461|50003541|2018-02-03 04:19:25|03/02/2018 04:54:02|team28|OP1|0|2
T_0003462|50004590|2018-06-06 22:36:57|06-06-2018 23.08.58|team56|OP2|0|2
T_0003463|50033002|2018-08-10 08:57:31|10-08-2018 09.41.26|team33|OP2|0|3
T_0003464|50026180|2018-01-23 03:19:29|23/01/2018 04:03:56|team48|OP1|0|3
T_0003465|50039369|2018-07-29 10:08:42|29-07-2018 10.55.23|team33|OP2|0|3
T_0003466|50000445|2018-11-18 16:43:45|18/11/2018 17:34:41|team30|OP1|1|3
T_0003467|50037726|2018-03-21 20:51:22||team48|OP2|0|3
T_0003468|50031593|2018-01-11 13:16:08||team90|OP2|1|3
T_0003469|50030817|2018-02-25 22:01:28|25-02-2018 22.37.43|team56|OP2|0|1
T_0003470|50029064|2018-01-28 22:09:02|28/01/2018 22:48:33|team28|OP1|0|2
T_0003471|50029187|2018-11-29 23:57:41||team90|OP1|0|3
T_0003472|50042360|2018-02-11 10:58:52|11-02-2018 11.29.47|team33|OP2|0|3
T_0003473|50003427|2018-02-26 17:53:12|26/02/2018 18:44:19|team68|OP1|0|3
T_0003474|50044933|2018-06-20 06:22:39||team28|OP2|0|3
T_0003475|50045818|2018-07-08 10:24:21|08/07/2018 11:17:08|team90|OP1|0|2
T_0003476|50036310|2018-03-30 04:20:39||team90|OP2|1|3
T_0003477|50016436|2018-01-31 14:50:14|31/01/2018 15:32:47|team30|OP1|0|3
T_0003478|50014095|2018-04-05 08:09:11|05-04-2018 09.08.43|team48|OP2|0|1
T_0003479|50037561|2018-03-18 05:25:21|18/03/2018 05:57:30|team90|OP1|1|3
T_0003480|50018716|2018-12-11 17:45:53|11/12/2018 18:37:07|team33|OP1|0|2
T_0003481|50028835|2018-10-17 21:45:07|17-10-2018 22.29.54|team28|OP2|0|2
T_0003482|50039070|2018-03-10 07:36:03||team68|OP2|0|2
T_0003483|50017316|2018-05-11 19:27:25|11-05-2018 19.58.11|team28|OP2|0|3
T_0003484|50006296|2018-04-10 03:38:08|10-04-2018 04.11.18|team68|OP2|1|3
T_0003485|50006897|2018-06-18 06:42:42|18/06/2018 07:37:13|team33|OP1|0|2
T_0003486|50012348|2018-06-04 21:57:43|04/06/2018 22:43:39|team30|OP1|0|3
T_0003487|50013320|2018-12-04 09:51:33|04/12/2018 10:29:25|team48|OP1|0|2
T_0003488|50043759|2018-05-28 17:06:59|28-05-2018 17.39.17|team28|OP2|0|2
T_0003489|50022221|2018-07-03 13:47:19||team34|OP1|1|3
T_0003490|50030513|2018-08-07 21:43:28|07-08-2018 22.41.57|team34|OP2|0|3
T_0003491|50045741|2018-05-28 12:08:59||team34|OP1|0|2
T_0003492|50001340|2018-08-08 07:09:53|08/08/2018 07:49:24|team90|OP1|0|3
T_0003493|50017981|2018-10-24 16:47:27|24/10/2018 17:26:18|team48|OP1|1|3
T_0003494|50013820|2018-07-16 03:30:30||team34|OP2|0|1
T_0003495|50049857|2018-03-14 00:50:37|14/03/2018 01:50:35|team33|OP1|0|2
T_0003496|50042004|2018-07-09 15:54:00|09-07-2018 16.48.25|team48|OP2|0|1
T_0003497|50016633|2018-12-04 16:03:18|04-12-2018 16.52.39|team30|OP2|0|1
T_0003498|50040571|2018-02-07 13:56:11||team28|OP1|0|1
T_0003499|50026534|2018-01-21 20:47:43|21/01/2018 21:37:50|team28|OP1|0|2
T_0003500|50019524|2018-02-28 02:50:02|28/02/2018 03:47:02|team90|OP1|0|3
T_0003501|50030069|2018-02-01 07:32:52|01-02-2018 08.10.12|team34|OP2|0|2
T_0003502|50018445|2018-12-09 04:51:47|09-12-2018 05.27.46|team30|OP2|1|3
T_0003503|50012682|2018-10-21 03:20:23|21/10/2018 04:18:52|team56|OP1|1|3
T_0003504|50042001|2018-03-10 16:21:57|10-03-2018 17.13.28|team68|OP2|0|2
T_0003505|50047638|2018-06-20 08:33:56|20/06/2018 09:05:38|team28|OP1|0|3
T_0003506|50003581|2018-04-20 03:47:15|20-04-2018 04.37.23|team28|OP2|0|2
T_0003507|50013091|2018-11-11 14:56:28|11/11/2018 15:37:25|team34|OP1|0|3
T_0003508|50046466|2018-12-21 22:01:12|21-12-2018 23.00.13|team78|OP2|0|3
T_0003509|50007536|2018-05-29 22:47:18||team34|OP2|0|3
T_0003510|50031866|2018-07-04 10:36:31|04-07-2018 11.33.41|team48|OP2|0|2
T_0003511|50030608|2018-02-21 21:25:34||team33|OP2|0|2
T_0003512|50000587|2018-02-18 04:57:19|18/02/2018 05:38:14|team56|OP1|0|3
T_0003513|50007432|2018-04-10 19:01:56|10-04-2018 19.59.14|team78|OP2|1|3
T_0003514|50003917|2018-01-17 05:10:08|17/01/2018 05:43:10|team68|OP1|0|2
T_0003515|50041177|2018-10-29 16:41:36|29-10-2018 17.28.53|team68|OP2|1|3
T_0003516|50012958|2018-09-15 06:20:37|15-09-2018 07.00.17|team78|OP2|1|3
T_0003517|50034137|2018-08-25 11:44:53|25/08/2018 12:43:31|team68|OP1|0|2
T_0003518|50039360|2018-06-04 02:25:10|04/06/2018 02:57:32|team56|OP1|0|1
T_0003519|50006303|2018-05-03 02:08:44|03/05/2018 02:41:39|team28|OP1|0|3
T_0003520|50029837|2018-07-28 20:53:14|28/07/2018 21:44:18|team33|OP1|0|3
T_0003521|50032901|2018-09-29 20:24:48|29/09/2018 21:14:31|team68|OP1|0|3
T_0003522|50011173|2018-07-22 16:19:25|22/07/2018 16:51:54|team90|OP1|0|2
T_0003523|50029639|2018-09-24 19:41:58|24-09-2018 20.30.18|team28|OP2|0|3
T_0003524|50016521|2018-01-19 23:40:57|20-01-2018 00.19.46|team68|OP2|0|3
T_0003525|50028462|2018-08-31 14:31:03|31-08-2018 15.06.58|team68|OP2|0|3
T_0003526|50030126|2018-10-18 15:53:18|18/10/2018 16:31:57|team68|OP1|0|3
T_0003527|50020542|2018-08-20 23:33:35|21-08-2018 00.29.11|team33|OP2|1|3
T_0003528|50032518|2018-05-18 18:04:35||team34|OP2|0|1
T_0003529|50042253|2018-09-12 19:39:28|12/09/2018 20:28:45|team28|OP1|0|2
T_0003530|50039748|2018-10-09 07:36:37||team30|OP2|0|3
T_0003531|50023108|2018-03-09 21:40:25|09/03/2018 22:22:52|team90|OP1|0|2
T_0003532|50013488|2018-01-19 03:18:36|19-01-2018 04.18.10|team90|OP2|0|2
T_0003533|50011926|2018-12-15 19:27:00|15-12-2018 19.57.42|team90|OP2|1|3
T_0003534|50027997|2018-09-11 08:29:46|11-09-2018 09.27.07|team68|OP2|1|3
T_0003535|50020367|2018-11-23 13:58:03|23/11/2018 14:41:08|team30|OP1|0|3
T_0003536|50039610|2018-12-28 14:07:32|28-12-2018 14.46.56|team34|OP2|0|2
T_0003537|50016216|2018-07-27 17:49:49|27/07/2018 18:42:50|team48|OP1|0|2
T_0003538|50018348|2018-02-23 07:38:04|23-02-2018 08.29.53|team48|OP2|0|3
T_0003539|50038596|2018-06-02 19:33:05|02/06/2018 20:18:22|team90|OP1|0|3
T_0003540|50019881|2018-08-29 05:01:59|29/08/2018 05:57:03|team48|OP1|0|1
T_0003541|50043459|2018-04-17 14:52:49|17/04/2018 15:24:37|team48|OP1|0|1
T_0003542|50046863|2018-05-02 06:45:01|02/05/2018 07:29:04|team48|OP1|1|3
T_0003543|50007227|2018-11-11 20:22:38|11-11-2018 21.10.08|team28|OP2|1|3
T_0003544|50031649|2018-05-13 13:18:18|13/05/2018 14:14:18|team33|OP1|1|3
T_0003545|50002550|2018-09-04 20:59:03|04/09/2018 21:50:59|team30|OP1|0|1
T_0003546|50014322|2018-07-12 05:37:56|12-07-2018 06.10.49|team34|OP2|0|3
T_0003547|50018840|2018-10-11 18:43:55|11-10-2018 19.20.21|team30|OP2|1|3
T_0003548|50005773|2018-07-04 16:05:35|04/07/2018 16:45:16|team56|OP1|0|2
T_0003549|50042657|2018-02-25 23:25:05|26/02/2018 00:11:54|team90|OP1|0|2
T_0003550|50012780|2018-07-15 20:10:30|15/07/2018 21:06:39|team56|OP1|0|2
T_0003551|50040763|2018-10-29 08:29:23|29-10-2018 09.13.09|team34|OP2|0|2
T_0003552|50011344|2018-04-01 19:09:25|01/04/2018 19:47:39|team33|OP1|0|1
T_0003553|50018862|2018-11-26 11:45:22|26-11-2018 12.34.18|team28|OP2|0|2
T_0003554|50043932|2018-10-25 09:38:23||team78|OP2|0|2
T_0003555|50039945|2018-05-26 15:48:50|26-05-2018 16.24.51|team90|OP2|0|2
T_0003556|50007687|2018-07-30 10:03:32||team33|OP1|0|2
T_0003557|50012634|2018-07-26 07:03:20|26/07/2018 07:40:33|team90|OP1|1|3
T_0003558|50037757|2018-09-23 12:36:10|23-09-2018 13.34.24|team48|OP2|0|2
T_0003559|50005333|2018-11-03 00:58:27|03-11-2018 01.40.51|team30|OP2|1|3
T_0003560|50034650|2018-03-16 05:12:58|16-03-2018 05.44.52|team78|OP2|0|2
T_0003561|50015083|2018-08-12 14:16:10|12/08/2018 15:08:32|team28|OP1|0|2
T_0003562|50003520|2018-03-10 12:34:04|10-03-2018 13.30.36|team30|OP2|0|3
T_0003563|50014529|2018-04-18 18:18:31||team48|OP2|0|2
T_0003564|50042378|2018-03-12 08:58:25||team56|OP1|0|3
T_0003565|50044513|2018-08-22 12:31:04||team56|OP1|0|2
T_0003566|50003768|2018-07-30 11:20:47|30-07-2018 12.11.13|team28|OP2|1|3
T_0003567|50035316|2018-12-03 09:14:41|03-12-2018 09.51.12|team28|OP2|0|2
T_0003568|50028289|2018-11-26 11:12:10|26-11-2018 11.42.57|team56|OP2|1|3
T_0003569|50019265|2018-09-06 06:55:02|06/09/2018 07:48:01|team30|OP1|0|3
T_0003570|50003225|2018-10-09 08:55:33|09/10/2018 09:48:48|team68|OP1|0|2
T_0003571|50049970|2018-01-30 22:52:55|30/01/2018 23:23:05|team68|OP1|0|2
T_0003572|50031217|2018-06-22 12:00:19|22-06-2018 12.47.03|team28|OP2|0|3
T_0003573|50020385|2018-01-21 01:38:49|21/01/2018 02:18:14|team56|OP1|1|3
T_0003574|50026699|2018-07-31 17:07:11|31/07/2018 17:45:46|team33|OP1|1|3
T_0003575|50022879|2018-09-01 19:52:30|01-09-2018 20.25.52|team90|OP2|1|3
T_0003576|50012673|2018-03-02 04:15:02|02/03/2018 05:12:15|team30|OP1|0|2
T_0003577|50047817|2018-05-26 17:52:20|26/05/2018 18:51:58|team30|OP1|0|3
T_0003578|50010083|2018-11-02 00:54:58|02/11/2018 01:27:50|team68|OP1|0|3
T_0003579|50040137|2018-11-17 22:32:31|17/11/2018 23:31:29|team56|OP1|0|2
T_0003580|50041946|2018-05-14 15:24:58|14-05-2018 15.59.17|team48|OP2|0|1
T_0003581|50009717|2018-04-05 15:54:30|05-04-2018 16.47.29|team90|OP2|0|3
T_0003582|50037149|2018-03-01 23:06:55|01-03-2018 23.46.05|team90|OP2|1|3
T_0003583|50025823|2018-03-27 08:58:24|27-03-2018 09.32.09|team30|OP2|0|3
T_0003584|50030372|2018-09-20 17:48:06||team68|OP1|0|3
T_0003585|50034851|2018-10-23 18:25:11|23-10-2018 18.57.45|team78|OP2|1|3
T_0003586|50015436|2018-05-28 17:09:25|28-05-2018 17.54.44|team34|OP2|1|3
T_0003587|50003342|2018-10-23 16:41:52|23/10/2018 17:37:48|team34|OP1|0|2
T_0003588|50030631|2018-09-30 04:35:18|30-09-2018 05.15.54|team56|OP2|0|2
T_0003589|50018771|2018-02-26 23:09:39|26/02/2018 23:47:08|team33|OP1|0|2
T_0003590|50005702|2018-05-03 15:33:47|03/05/2018 16:07:03|team34|OP1|0|2
T_0003591|50002238|2018-05-06 16:26:31|06-05-2018 17.16.54|team78|OP2|1|3
T_0003592|50012695|2018-05-14 23:02:33|14/05/2018 23:48:36|team48|OP1|0|2
T_0003593|50013652|2018-09-30 01:48:07|30-09-2018 02.28.32|team48|OP2|1|3
T_0003594|50044172|2018-02-19 15:45:55|19-02-2018 16.42.38|team90|OP2|0|2
T_0003595|50043404|2018-06-09 20:10:22|09-06-2018 20.54.40|team78|OP2|0|3
T_0003596|50000389|2018-07-10 15:26:51|10/07/2018 16:08:38|team34|OP1|1|3
T_0003597|50003357|2018-09-25 21:36:51|25/09/2018 22:19:28|team56|OP1|0|3
T_0003598|50039958|2018-10-29 10:18:18||team34|OP1|0|2
T_0003599|50004670|2018-02-20 23:37:21|21/02/2018 00:30:43|team33|OP1|0|2
T_0003600|50046577|2018-04-27 10:21:33|27-04-2018 11.08.10|team68|OP2|0|1
T_0003601|50034010|2018-07-15 13:14:02|15-07-2018 13.57.32|team68|OP2|0|2
T_0003602|50001735|2018-02-22 04:40:20|22-02-2018 05.37.18|team48|OP2|0|3
T_0003603|50028875|2018-05-08 23:23:21|09-05-2018 00.10.43|team78|OP2|0|2
T_0003604|50027322|2018-03-15 04:24:33|15-03-2018 05.10.12|team48|OP2|0|3
T_0003605|50002551|2018-02-25 12:39:48|25-02-2018 13.28.33|team90|OP2|0|3
T_0003606|50032456|2018-08-01 13:43:30|01/08/2018 14:15:20|team78|OP1|0|2
T_0003607|50021640|2018-03-07 15:07:13|07-03-2018 16.07.08|team28|OP2|0|2
T_0003608|50016532|2018-04-27 09:28:47|27-04-2018 10.15.10|team34|OP2|0|1
T_0003609|50041879|2018-12-22 10:02:43|22/12/2018 10:49:14|team56|OP1|0|2
T_0003610|50048027|2018-12-22 16:51:10|22/12/2018 17:31:29|team78|OP1|0|1
T_0003611|50042358|2018-12-04 20:25:28|04/12/2018 20:56:50|team48|OP1|0|3
T_0003612|50009281|2018-09-02 23:34:09|03/09/2018 00:14:09|team30|OP1|1|3
T_0003613|50049220|2018-11-17 09:00:59|17-11-2018 09.57.49|team78|OP2|1|3
T_0003614|50040636|2018-03-04 15:16:22|04-03-2018 15.52.07|team30|OP2|0|3
T_0003615|50015713|2018-07-31 23:59:59|01/08/2018 00:59:23|team34|OP1|0|3
T_0003616|50049674|2018-10-05 10:32:34|05-10-2018 11.09.15|team28|OP2|1|3
T_0003617|50029246|2018-05-14 16:53:31|14/05/2018 17:27:13|team34|OP1|0|3
T_0003618|50048969|2018-03-01 19:20:23|01/03/2018 20:10:36|team34|OP1|0|2
T_0003619|50040492|2018-02-13 07:37:01|13-02-2018 08.23.04|team56|OP2|0|2
T_0003620|50043070|2018-05-13 07:39:23|13-05-2018 08.28.42|team28|OP2|1|3
T_0003621|50030368|2018-11-15 04:18:26|15-11-2018 04.52.34|team68|OP2|0|3
T_0003622|50034573|2018-10-14 22:18:32|14/10/2018 22:53:28|team68|OP1|0|3
T_0003623|50047597|2018-03-20 20:38:49|20-03-2018 21.18.46|team30|OP2|0|3
T_0003624|50005532|2018-12-17 05:10:43||team78|OP1|0|3
T_0003625|50019997|2018-02-22 00:48:27|22/02/2018 01:39:26|team68|OP1|0|3
T_0003626|50012830|2018-07-21 02:27:48||team78|OP2|0|2
T_0003627|50015376|2018-09-03 19:57:30|03/09/2018 20:42:36|team56|OP1|0|3
T_0003628|50014280|2018-05-19 14:57:28|19-05-2018 15.37.16|team28|OP2|0|2
T_0003629|50020964|2018-11-24 12:17:30|24/11/2018 12:48:01|team68|OP1|0|3
T_0003630|50006131|2018-12-10 13:11:46||team56|OP1|0|3
T_0003631|50041076|2018-01-28 13:58:19||team28|OP1|0|3
T_0003632|50008711|2018-12-20 23:08:08|21-12-2018 00.01.43|team30|OP2|0|2
T_0003633|50003826|2018-02-26 18:02:50|26/02/2018 18:56:11|team33|OP1|0|3
T_0003634|50048412|2018-08-12 21:18:44|12-08-2018 21.49.02|team28|OP2|0|1
T_0003635|50029240|2018-10-10 14:53:12|10-10-2018 15.33.59|team28|OP2|0|2
T_0003636|50015011|2018-09-22 17:38:55|22/09/2018 18:36:46|team78|OP1|0|2
T_0003637|50024336|2018-03-06 22:31:23|06-03-2018 23.22.12|team90|OP2|0|2
T_0003638|50013044|2018-11-01 14:40:26|01-11-2018 15.14.50|team90|OP2|0|3
T_0003639|50046202|2018-04-25 13:24:41|25/04/2018 14:12:55|team28|OP1|0|3
T_0003640|50002118|2018-04-30 12:25:49|30-04-2018 13.00.23|team90|OP2|0|3
T_0003641|50001462|2018-03-28 06:20:19|28-03-2018 07.08.30|team48|OP2|0|3
T_0003642|50013793|2018-09-04 10:53:46|04-09-2018 11.26.46|team78|OP2|0|2
T_0003643|50010365|2018-06-18 16:03:10|18/06/2018 16:46:42|team68|OP1|0|1
T_0003644|50037979|2018-10-15 08:29:18|15/10/2018 09:26:04|team68|OP1|0|3
T_0003645|50037749|2018-05-06 03:56:43|06/05/2018 04:51:30|team78|OP1|0|2
T_0003646|50006708|2018-06-10 19:18:54|10/06/2018 20:01:02|team90|OP1|0|2
T_0003647|50028355|2018-02-18 14:05:21|18-02-2018 14.51.48|team78|OP2|1|3
T_0003648|50046732|2018-12-01 21:53:58|01-12-2018 22.37.38|team34|OP2|0|2
T_0003649|50002815|2018-08-08 02:35:55|08-08-2018 03.29.58|team56|OP2|1|3
T_0003650|50027865|2018-07-27 16:05:15|27-07-2018 16.40.11|team33|OP2|0|3
T_0003651|50044836|2018-11-21 20:20:49|21-11-2018 21.02.37|team48|OP2|0|2
T_0003652|50028236|2018-07-12 17:34:39|12/07/2018 18:05:37|team56|OP1|1|3
T_0003653|50049882|2018-12-24 08:18:51|24-12-2018 09.01.48|team90|OP2|0|2
T_0003654|50024773|2018-12-07 14:00:56|07/12/2018 14:31:05|team28|OP1|0|2
T_0003655|50039565|2018-02-13 09:35:43|13-02-2018 10.33.29|team28|OP2|0|2
T_0003656|50047699|2018-04-25 03:13:09|25/04/2018 04:04:54|team78|OP1|1|3
T_0003657|50026355|2018-03-09 12:20:02|09-03-2018 13.00.48|team33|OP2|1|3
T_0003658|50010938|2018-07-16 06:58:21|16-07-2018 07.56.52|team48|OP2|0|1
T_0003659|50001744|2018-07-13 14:56:51|13/07/2018 15:51:19|team78|OP1|0|1
T_0003660|50043566|2018-10-31 21:43:21|31/10/2018 22:22:22|team28|OP1|0|2
T_0003661|50039003|2018-06-04 18:06:29|04/06/2018 18:50:33|team56|OP1|0|3
T_0003662|50022555|2018-07-29 08:19:41|29-07-2018 08.52.33|team48|OP2|0|3
T_0003663|50048142|2018-04-11 16:59:56|11/04/2018 17:42:37|team28|OP1|1|3
T_0003664|50004743|2018-08-15 01:38:47||team48|OP1|1|3
T_0003665|50013370|2018-12-06 22:29:26||team56|OP1|1|3
T_0003666|50023533|2018-03-30 16:01:24|30-03-2018 16.55.15|team56|OP2|1|3
T_0003667|50034823|2018-03-31 21:38:58|31/03/2018 22:10:08|team48|OP1|0|2
T_0003668|50039661|2018-06-21 22:32:50|21-06-2018 23.06.32|team28|OP2|0|2
T_0003669|50034509|2018-06-13 14:49:40|13/06/2018 15:49:20|team30|OP1|0|3
T_0003670|50028328|2018-10-14 22:48:17|14/10/2018 23:36:43|team90|OP1|0|3
T_0003671|50021618|2018-12-23 19:48:47|23-12-2018 20.42.30|team90|OP2|0|2
T_0003672|50047004|2018-03-01 12:06:11|01/03/2018 12:39:01|team34|OP1|1|3
T_0003673|50049984|2018-01-23 07:47:51|23/01/2018 08:32:24|team56|OP1|0|2
T_0003674|50013523|2018-04-19 20:05:52|19/04/2018 21:00:45|team90|OP1|0|3
T_0003675|50010347|2018-03-12 17:18:32|12/03/2018 18:14:14|team90|OP1|0|3
T_0003676|50012921|2018-04-15 10:32:41|15-04-2018 11.14.23|team90|OP2|0|2
T_0003677|50046017|2018-02-21 20:55:09|21/02/2018 21:34:07|team56|OP1|0|2
T_0003678|50040198|2018-06-23 13:43:41||team48|OP1|0|2
T_0003679|50002496|2018-04-05 04:12:24|05-04-2018 05.04.38|team48|OP2|0|1
T_0003680|50019676|2018-04-29 13:10:58|29-04-2018 13.51.48|team30|OP2|0|3
T_0003681|50044860|2018-05-25 19:41:22|25-05-2018 20.37.57|team78|OP2|0|1
T_0003682|50013265|2018-01-13 23:55:07|14/01/2018 00:39:46|team28|OP1|1|3
T_0003683|50002889|2018-08-07 15:44:07|07-08-2018 16.42.41|team48|OP2|0|1
T_0003684|50004151|2018-04-01 19:16:05|01-04-2018 20.11.26|team48|OP2|1|3
T_0003685|50012931|2018-06-12 20:18:22|12/06/2018 20:58:34|team34|OP1|1|3
T_0003686|50043463|2018-11-08 23:26:56|09-11-2018 00.22.35|team68|OP2|0|2
T_0003687|50027343|2018-01-13 17:51:38|13/01/2018 18:47:14|team90|OP1|0|3
T_0003688|50038670|2018-01-30 20:12:24|30-01-2018 21.04.34|team30|OP2|0|3
T_0003689|50001027|2018-05-17 00:25:48|17-05-2018 01.08.20|team90|OP2|0|2
T_0003690|50041618|2018-09-17 08:42:43|17-09-2018 09.42.20|team90|OP2|0|2
T_0003691|50010556|2018-07-10 19:07:28|10-07-2018 19.44.01|team28|OP2|1|3
T_0003692|50000496|2018-10-22 15:50:53|22/10/2018 16:40:36|team68|OP1|0|2
T_0003693|50044755|2018-01-05 00:14:31||team48|OP2|0|1
T_0003694|50013238|2018-07-15 23:11:44|16/07/2018 00:09:55|team68|OP1|0|3
T_0003695|50013721|2018-05-13 06:12:15|13-05-2018 07.01.12|team90|OP2|0|3
T_0003696|50001684|2018-05-06 19:34:56|06/05/2018 20:22:04|team78|OP1|0|2
T_0003697|50037316|2018-06-10 20:24:24|10-06-2018 21.18.52|team34|OP2|0|2
T_0003698|50026201|2018-01-29 14:57:24|29/01/2018 15:44:00|team68|OP1|0|2
T_0003699|50018838|2018-02-04 08:58:46|04/02/2018 09:45:17|team30|OP1|0|3
T_0003700|50044818|2018-03-02 09:30:22|02-03-2018 10.24.55|team48|OP2|0|2
T_0003701|50026521|2018-11-28 08:01:25|28-11-2018 08.56.08|team68|OP2|0|3
T_0003702|50034482|2018-01-22 13:55:32|22/01/2018 14:41:10|team30|OP1|1|3
T_0003703|50025253|2018-06-06 02:26:17|06/06/2018 03:06:29|team28|OP1|0|2
T_0003704|50037033|2018-01-01 15:49:27|01-01-2018 16.29.42|team33|OP2|1|3
T_0003705|50030774|2018-12-12 10:26:18|12-12-2018 11.19.08|team33|OP2|0|3
T_0003706|50004447|2018-07-14 11:31:40|14/07/2018 12:31:05|team33|OP1|0|2
T_0003707|50007736|2018-05-20 12:07:24|20-05-2018 12.58.12|team28|OP2|0|2
T_0003708|50042576|2018-12-18 01:05:57|18-12-2018 01.45.29|team48|OP2|1|3
T_0003709|50038291|2018-12-21 06:42:16|21-12-2018 07.28.13|team78|OP2|0|3
T_0003710|50001069|2018-06-16 16:27:30|16-06-2018 17.02.12|team68|OP2|0|2
T_0003711|50022552|2018-02-05 16:20:36|05-02-2018 17.18.47|team68|OP2|0|1
T_0003712|50014675|2018-05-23 04:30:05||team90|OP2|0|1
T_0003713|50043746|2018-12-05 09:35:22|05-12-2018 10.24.29|team48|OP2|0|3
T_0003714|50048033|2018-10-26 18:07:06|26/10/2018 18:59:38|team30|OP1|0|3
T_0003715|50040573|2018-12-25 00:57:00|25-12-2018 01.34.52|team34|OP2|0|3
T_0003716|50005568|2018-07-30 10:49:39|30-07-2018 11.25.42|team33|OP2|1|3
T_0003717|50030525|2018-12-02 15:32:12|02-12-2018 16.06.04|team56|OP2|0|2
T_0003718|50010246|2018-07-10 10:53:27|10-07-2018 11.46.38|team56|OP2|1|3
T_0003719|50035601|2018-08-14 12:36:30|14/08/2018 13:36:11|team28|OP1|0|2
T_0003720|50013198|2018-02-20 20:39:13|20-02-2018 21.12.22|team33|OP2|0|2
T_0003721|50028137|2018-10-17 22:45:15|17-10-2018 23.44.19|team33|OP2|1|3
T_0003722|50040534|2018-09-11 02:03:14|11/09/2018 02:50:48|team68|OP1|0|3
T_0003723|50020081|2018-08-22 22:05:48|22-08-2018 23.03.21|team68|OP2|0|2
T_0003724|50048948|2018-12-23 19:37:30|23/12/2018 20:30:14|team90|OP1|0|2
T_0003725|50033194|2018-10-23 06:08:00||team78|OP1|0|1
T_0003726|50017266|2018-12-11 15:41:17|11/12/2018 16:33:37|team56|OP1|0|1
T_0003727|50027981|2018-10-12 22:05:06|12-10-2018 22.51.37|team78|OP2|0|2
T_0003728|50011218|2018-06-04 15:31:07|04/06/2018 16:24:34|team33|OP1|0|1
T_0003729|50044410|2018-05-09 12:59:15|09/05/2018 13:44:26|team30|OP1|1|3
T_0003730|50019004|2018-06-28 20:38:47|28-06-2018 21.24.24|team56|OP2|1|3
T_0003731|50012071|2018-07-07 04:34:01||team78|OP1|0|3
T_0003732|50017268|2018-09-05 17:42:08|05/09/2018 18:40:46|team56|OP1|0|1
T_0003733|50031155|2018-03-19 19:25:09|19/03/2018 20:24:03|team28|OP1|1|3
T_0003734|50036769|2018-06-14 22:44:00|14/06/2018 23:22:01|team90|OP1|1|3
T_0003735|50024966|2018-07-20 04:40:24|20/07/2018 05:19:06|team56|OP1|0|1
T_0003736|50033705|2018-08-10 01:56:32|10/08/2018 02:54:09|team30|OP1|1|3
T_0003737|50017395|2018-04-13 07:13:14|13-04-2018 07.48.40|team34|OP2|0|3
T_0003738|50007001|2018-11-20 12:40:39|20-11-2018 13.32.05|team48|OP2|0|3
T_0003739|50021176|2018-04-16 06:43:12||team48|OP2|0|3
T_0003740|50024175|2018-07-17 00:49:27|17-07-2018 01.28.46|team48|OP2|0|3
T_0003741|50014231|2018-01-06 21:44:44|06-01-2018 22.15.58|team28|OP2|0|3
T_0003742|50046705|2018-06-07 14:43:37|07-06-2018 15.39.33|team28|OP2|0|2
T_0003743|50046699|2018-07-31 18:26:00|31-07-2018 19.08.28|team28|OP2|0|3
T_0003744|50027688|2018-09-05 15:02:10|05-09-2018 15.38.41|team30|OP2|1|3
